name,code,country,lat,lon,elev,id,peak_name,peak_lon,peak_lat,summit_lon,summit_lat,min_lon,min_lat,max_lon,max_lat,min_height,max_height,bbox_width,bbox_height,bbox_depth
Cap des Hounts secs,CapdesHo,FR,42.73361666666667,0.5150666666666667,2698.0m,43,Cap des Hounts secs,0.5150666666666667,42.73361666666667,0.5152777777777777,42.73361111111111,0.5125,42.73083333333334,0.5177777777777778,42.73638888888889,2347,2694,20,21,337
Cap des Pales,CapdesPa,FR,42.77446666666667,0.45594999999999997,2245.0m,44,Cap des Pales,0.45594999999999997,42.77446666666667,0.4558333333333333,42.77444444444445,0.45305555555555554,42.77166666666667,0.4586111111111111,42.77722222222222,2052,2239,21,21,177
Cap des Piches,CapdesPi,FR,42.87555,0.68365,1716.0m,45,Cap des Piches,0.68365,42.87555,0.6833333333333333,42.87555555555556,0.6808333333333333,42.87277777777778,0.6861111111111111,42.87833333333334,1393,1697,20,21,294
Cap des Picons,CapdesPi,FR,42.90343333333333,0.67845,1071.0m,46,Cap des Picons,0.67845,42.90343333333333,0.6788888888888889,42.903333333333336,0.6761111111111111,42.900555555555556,0.6811111111111111,42.906111111111116,860,1088,19,21,218
Cap deth Malh de Cristalh,CapdethM,FR,42.82703333333333,0.8510166666666666,2399.0m,47,Cap deth Malh de Cristalh,0.8510166666666666,42.82703333333333,0.8525,42.82666666666667,0.8497222222222223,42.82416666666667,0.8538888888888889,42.82944444444445,2116,2479,16,20,353
Cap du Mont,CapduMon,FR,42.9225,0.7040833333333333,1257.0m,49,Cap du Mont,0.7040833333333333,42.9225,0.7052777777777778,42.92305555555556,0.7025,42.92027777777778,0.7069444444444445,42.92527777777778,1058,1273,17,19,205
Cap du pré de Rouquet,Capdupré,FR,42.83273333333333,0.4830666666666667,1773.0m,50,Cap du pré de Rouquet,0.4830666666666667,42.83273333333333,0.4822222222222222,42.833333333333336,0.48027777777777775,42.830555555555556,0.485,42.83555555555556,1593,1805,18,19,202
Cap du Teil,CapduTei,FR,43.058366666666664,0.6568166666666666,710.0m,51,Cap du Teil,0.6568166666666666,43.058366666666664,0.6575,43.05833333333334,0.6547222222222222,43.05555555555556,0.6597222222222222,43.06111111111111,617,722,19,21,95
Cap d’Estanhs,Capd’Est,ES,42.83188333333333,0.6610666666666667,2084.0m,53,Cap d’Estanhs,0.6610666666666667,42.83188333333333,0.6597222222222222,42.831944444444446,0.6583333333333333,42.829166666666666,0.6625,42.834722222222226,1912,2088,16,21,166
Corona de Aigües Pases,Coronade,ES,42.679433333333336,0.5874,2089.0m,54,Corona de Aigües Pases,0.5874,42.679433333333336,0.5880555555555556,42.679722222222225,0.5852777777777778,42.676944444444445,0.5902777777777778,42.68222222222222,1911,2090,19,20,169
Corona de Remuñe,Coronade,ES,42.681466666666665,0.5994833333333334,1869.0m,55,Corona de Remuñe,0.5994833333333334,42.681466666666665,0.5980555555555556,42.68277777777778,0.5966666666666667,42.68,0.6008333333333333,42.68416666666667,1756,1978,16,16,212
Coum de Herrère,CoumdeHe,FR,42.832283333333336,0.5190333333333333,1841.0m,56,Coum de Herrère,0.5190333333333333,42.832283333333336,0.5183333333333333,42.83222222222222,0.5163888888888889,42.82944444444445,0.5211111111111111,42.835,1747,1848,18,21,91
Daüsse,Daüsse,FR,43.04716666666667,0.7942,570.0m,58,Daüsse,0.7942,43.04716666666667,0.7933333333333333,43.0475,0.7913888888888889,43.045,0.7961111111111111,43.050000000000004,429,588,18,19,149
Era Trona,EraTrona,ES,42.7503,0.6652666666666666,2088.0m,60,Era Trona,0.6652666666666666,42.7503,0.6658333333333333,42.75027777777778,0.6630555555555555,42.7475,0.6680555555555555,42.753055555555555,1829,2088,19,21,249
Es Antenes,EsAntene,ES,42.7563,0.6464166666666666,1833.0m,61,Es Antenes,0.6464166666666666,42.7563,0.645,42.75527777777778,0.6436111111111111,42.75361111111111,0.6477777777777778,42.75805555555556,1653,1902,16,17,239
Escalère de Coume Nère,Escalère,FR,43.00155,0.5422999999999999,1037.0m,62,Escalère de Coume Nère,0.5422999999999999,43.00155,0.5419444444444445,43.001111111111115,0.5394444444444444,42.99888888888889,0.5447222222222222,43.00388888888889,837,1045,20,19,198
Forca de Clarabide,ForcadeC,ES,42.69388333333333,0.45411666666666667,2853.0m,64,Forca de Clarabide,0.45411666666666667,42.69388333333333,0.45361111111111113,42.69416666666667,0.4513888888888889,42.69138888888889,0.4563888888888889,42.696666666666665,2507,2820,19,20,303
Forca de Remuñe,ForcadeR,ES,42.692883333333334,0.5397333333333333,2945.0m,65,Forca de Remuñe,0.5397333333333333,42.692883333333334,0.5397222222222222,42.6925,0.5369444444444444,42.690000000000005,0.5425,42.69527777777778,2721,2932,21,20,201
Grand Quayrat,G.Quayra,FR,42.71333333333333,0.515,3060.0m,66,Grand Quayrat,0.515,42.71333333333333,0.5158333333333334,42.71333333333334,0.5130555555555556,42.71055555555556,0.5177777777777778,42.71611111111111,2634,3017,18,21,373
Honteyde,Honteyde,FR,42.836,0.5046,1912.0m,69,Honteyde,0.5046,42.836,0.5038888888888888,42.83638888888889,0.5019444444444444,42.83361111111111,0.5066666666666666,42.83888888888889,1794,1930,18,20,126
Hourgue de la Fousserette,Hourgued,FR,42.85681666666667,0.4689,2072.0m,70,Hourgue de la Fousserette,0.4689,42.85681666666667,0.46749999999999997,42.85722222222223,0.4661111111111111,42.85444444444445,0.4702777777777778,42.859722222222224,1881,2063,16,20,172
La Cigalière,LaCigali,FR,42.87676666666667,0.5757,1698.0m,71,La Cigalière,0.5757,42.87676666666667,0.5766666666666667,42.876111111111115,0.5738888888888889,42.87388888888889,0.5786111111111112,42.87888888888889,1519,1710,18,19,181
Le Puech,Le Puech,FR,42.917233333333336,0.8278666666666666,1669.0m,72,Le Puech,0.8278666666666666,42.917233333333336,0.8277777777777777,42.91694444444445,0.825,42.91444444444445,0.8305555555555556,42.91972222222223,1531,1679,21,20,138
Magnouet,Magnouet,FR,42.99713333333333,0.64295,1006.0m,73,Magnouet,0.64295,42.99713333333333,0.6430555555555555,42.996944444444445,0.6402777777777777,42.99444444444445,0.6458333333333333,42.999722222222225,798,1016,21,20,208
Mail de Hard,MaildeHa,FR,43.01915,0.55745,819.0m,75,Mail de Hard,0.55745,43.01915,0.5575,43.01833333333334,0.5547222222222222,43.01638888888889,0.5602777777777778,43.02111111111111,683,829,21,18,136
Mail de la Madeleine,Maildela,FR,42.90453333333333,0.5880666666666666,1503.0m,76,Mail de la Madeleine,0.5880666666666666,42.90453333333333,0.5880555555555556,42.903333333333336,0.5852777777777778,42.90166666666667,0.5908333333333333,42.906111111111116,1354,1533,21,17,169
Mail de Louréus,MaildeLo,FR,42.772016666666666,0.5428499999999999,1938.0m,77,Mail de Louréus,0.5428499999999999,42.772016666666666,0.5413888888888889,42.77055555555556,0.54,42.76916666666667,0.5441666666666667,42.77333333333333,1829,2029,16,16,190
Mail de l’Aube,Maildel’,FR,42.92146666666667,0.8625333333333334,1167.0m,78,Mail de l’Aube,0.8625333333333334,42.92146666666667,0.8611111111111112,42.92277777777778,0.8597222222222222,42.92,0.8638888888888889,42.92416666666667,1025,1271,16,16,236
Mail de l’Orp,Maildel’,FR,42.76723333333333,0.5195333333333333,2014.0m,79,Mail de l’Orp,0.5195333333333333,42.76723333333333,0.518888888888889,42.76583333333333,0.5166666666666666,42.76444444444444,0.5216666666666667,42.76861111111111,1853,2071,19,16,208
Mail de Salières,MaildeSa,FR,42.8649,0.5490499999999999,1893.0m,80,Mail de Salières,0.5490499999999999,42.8649,0.55,42.86416666666667,0.5472222222222223,42.86222222222222,0.5519444444444445,42.86694444444445,1752,1893,18,18,131
Mail de Serre,MaildeSe,FR,42.933166666666665,0.63715,938.0m,81,Mail de Serre,0.63715,42.933166666666665,0.6358333333333333,42.93333333333334,0.6344444444444444,42.931111111111115,0.6386111111111111,42.93555555555556,749,1020,16,17,261
Mail d’Auéran,Maild’Au,FR,42.72326666666667,0.6046833333333334,2058.0m,82,Mail d’Auéran,0.6046833333333334,42.72326666666667,0.6044444444444445,42.723333333333336,0.6019444444444444,42.720555555555556,0.6072222222222222,42.72611111111111,1776,2047,20,21,261
Mail d’Estarbaqué,Maild’Es,FR,42.782133333333334,0.55675,1389.0m,83,Mail d’Estarbaqué,0.55675,42.782133333333334,0.5552777777777778,42.78333333333333,0.5538888888888889,42.78055555555556,0.5580555555555555,42.785000000000004,1235,1492,16,17,247
Mail Planet,MailPlan,FR,42.69715,0.5735666666666667,2942.0m,84,Mail Planet,0.5735666666666667,42.69715,0.5722222222222222,42.69777777777778,0.5708333333333333,42.695,0.575,42.7,2649,2872,16,19,213
